objid,class,ra,dec,ra_deg,dec_deg,nvote,p_el_debiased,p_cs_debiased,image_path,source_url
587727179531944039,uncertain,01:21:02.90,-09:32:01.9,20.2620833333,-9.5338611111,23,0.112,0.699,images\uncertain\587727179531944039.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=20.2620833333&dec=-9.5338611111&scale=0.396&width=256&height=256&opt=
587732152565039267,uncertain,09:01:35.08,+37:20:04.2,135.3961666667,37.3345000000,50,0.372,0.387,images\uncertain\587732152565039267.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=135.3961666667&dec=37.3345000000&scale=0.396&width=256&height=256&opt=
588017110215360644,spiral,10:47:56.63,+44:18:42.9,161.9859583333,44.3119166667,22,0.062,0.938,images\spiral\588017110215360644.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=161.9859583333&dec=44.3119166667&scale=0.396&width=256&height=256&opt=
587722983898153225,uncertain,13:36:56.79,+00:28:59.2,204.2366250000,0.4831111111,32,0.825,0.074,images\uncertain\587722983898153225.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=204.2366250000&dec=0.4831111111&scale=0.396&width=256&height=256&opt=
587732152033345663,elliptical,09:55:55.72,+43:06:13.4,148.9821666667,43.1037222222,27,0.889,0.0,images\elliptical\587732152033345663.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=148.9821666667&dec=43.1037222222&scale=0.396&width=256&height=256&opt=
588013383257686406,spiral,07:57:14.00,+28:21:17.9,119.3083333333,28.3549722222,34,0.559,0.412,images\spiral\588013383257686406.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=119.3083333333&dec=28.3549722222&scale=0.396&width=256&height=256&opt=
587738410333438093,elliptical,11:15:44.39,+14:23:31.0,168.9349583333,14.3919444444,33,0.789,0.125,images\elliptical\587738410333438093.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=168.9349583333&dec=14.3919444444&scale=0.396&width=256&height=256&opt=
587726101489123721,spiral,15:06:47.30,+03:49:20.3,226.6970833333,3.8223055556,33,0.012,0.862,images\spiral\587726101489123721.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=226.6970833333&dec=3.8223055556&scale=0.396&width=256&height=256&opt=
588010136269947014,uncertain,09:52:58.70,+57:09:45.5,148.2445833333,57.1626388889,46,0.453,0.353,images\uncertain\588010136269947014.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=148.2445833333&dec=57.1626388889&scale=0.396&width=256&height=256&opt=
587735430695420001,uncertain,14:09:59.59,+47:10:54.6,212.4982916667,47.1818333333,40,0.364,0.349,images\uncertain\587735430695420001.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=212.4982916667&dec=47.1818333333&scale=0.396&width=256&height=256&opt=
588007004727279763,elliptical,15:56:59.31,+51:18:51.7,239.2471250000,51.3143611111,42,0.794,0.055,images\elliptical\588007004727279763.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=239.2471250000&dec=51.3143611111&scale=0.396&width=256&height=256&opt=
587732483277586648,elliptical,10:19:19.12,+45:38:19.0,154.8296666667,45.6386111111,30,0.862,0.072,images\elliptical\587732483277586648.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=154.8296666667&dec=45.6386111111&scale=0.396&width=256&height=256&opt=
587733410450767967,elliptical,15:11:06.75,+45:43:41.6,227.7781250000,45.7282222222,32,0.93,0.039,images\elliptical\587733410450767967.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=227.7781250000&dec=45.7282222222&scale=0.396&width=256&height=256&opt=
587728930798960905,spiral,08:00:36.93,+35:35:27.4,120.1538750000,35.5909444444,51,0.025,0.954,images\spiral\587728930798960905.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=120.1538750000&dec=35.5909444444&scale=0.396&width=256&height=256&opt=
587739376698458298,spiral,08:59:45.77,+24:10:33.7,134.9407083333,24.1760277778,55,0.063,0.888,images\spiral\587739376698458298.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=134.9407083333&dec=24.1760277778&scale=0.396&width=256&height=256&opt=
587730845815144868,elliptical,21:06:01.31,-01:15:21.0,316.5054583333,-1.2558333333,25,0.84,0.0,images\elliptical\587730845815144868.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=316.5054583333&dec=-1.2558333333&scale=0.396&width=256&height=256&opt=
588017626157285534,spiral,12:44:26.88,+44:31:38.5,191.1120000000,44.5273611111,59,0.031,0.831,images\spiral\588017626157285534.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=191.1120000000&dec=44.5273611111&scale=0.396&width=256&height=256&opt=
587731511532650522,spiral,01:20:33.95,-00:58:29.7,20.1414583333,-0.9749166667,34,0.239,0.652,images\spiral\587731511532650522.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=20.1414583333&dec=-0.9749166667&scale=0.396&width=256&height=256&opt=
587732054310191572,elliptical,07:55:16.07,+28:12:48.2,118.8169583333,28.2133888889,55,0.94,0.042,images\elliptical\587732054310191572.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=118.8169583333&dec=28.2133888889&scale=0.396&width=256&height=256&opt=
587742059990089865,uncertain,10:51:07.64,+19:51:21.6,162.7818333333,19.8560000000,21,0.594,0.358,images\uncertain\587742059990089865.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=162.7818333333&dec=19.8560000000&scale=0.396&width=256&height=256&opt=
588848899916562591,spiral,12:35:20.20,-00:10:42.5,188.8341666667,-0.1784722222,60,0.039,0.826,images\spiral\588848899916562591.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=188.8341666667&dec=-0.1784722222&scale=0.396&width=256&height=256&opt=
587742775089758383,uncertain,11:04:51.22,+17:04:39.4,166.2134166667,17.0776111111,30,0.537,0.236,images\uncertain\587742775089758383.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=166.2134166667&dec=17.0776111111&scale=0.396&width=256&height=256&opt=
588017603608772793,spiral,11:56:47.85,+43:55:39.1,179.1993750000,43.9275277778,18,0.117,0.883,images\spiral\588017603608772793.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=179.1993750000&dec=43.9275277778&scale=0.396&width=256&height=256&opt=
587726033341055190,uncertain,14:51:33.86,+02:26:58.6,222.8910833333,2.4496111111,30,0.6,0.1,images\uncertain\587726033341055190.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=222.8910833333&dec=2.4496111111&scale=0.396&width=256&height=256&opt=
587739719763951778,elliptical,14:39:11.03,+24:34:39.0,219.7959583333,24.5775000000,29,0.885,0.08,images\elliptical\587739719763951778.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=219.7959583333&dec=24.5775000000&scale=0.396&width=256&height=256&opt=
588016878286274942,spiral,07:54:17.01,+19:30:45.5,118.5708750000,19.5126388889,32,0.063,0.83,images\spiral\588016878286274942.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=118.5708750000&dec=19.5126388889&scale=0.396&width=256&height=256&opt=
587735742620958726,uncertain,16:38:34.57,+24:25:47.4,249.6440416667,24.4298333333,35,0.0,0.0,images\uncertain\587735742620958726.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=249.6440416667&dec=24.4298333333&scale=0.396&width=256&height=256&opt=
587742576448372912,elliptical,13:18:42.69,+18:59:52.8,199.6778750000,18.9980000000,26,0.959,0.041,images\elliptical\587742576448372912.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=199.6778750000&dec=18.9980000000&scale=0.396&width=256&height=256&opt=
587727227837612151,uncertain,00:00:15.73,-08:53:27.9,0.0655416667,-8.8910833333,27,0.714,0.286,images\uncertain\587727227837612151.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=0.0655416667&dec=-8.8910833333&scale=0.396&width=256&height=256&opt=
587736808836759744,spiral,13:34:42.69,+14:25:35.3,203.6778750000,14.4264722222,53,0.09,0.828,images\spiral\587736808836759744.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=203.6778750000&dec=14.4264722222&scale=0.396&width=256&height=256&opt=
587739157109866729,elliptical,08:49:04.64,+24:16:30.2,132.2693333333,24.2750555556,37,0.686,0.191,images\elliptical\587739157109866729.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=132.2693333333&dec=24.2750555556&scale=0.396&width=256&height=256&opt=
587731501332955301,spiral,10:13:23.92,+54:16:06.9,153.3496666667,54.2685833333,59,0.181,0.819,images\spiral\587731501332955301.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=153.3496666667&dec=54.2685833333&scale=0.396&width=256&height=256&opt=
587729233591009327,elliptical,16:53:23.04,+43:26:42.8,253.3460000000,43.4452222222,36,0.899,0.101,images\elliptical\587729233591009327.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=253.3460000000&dec=43.4452222222&scale=0.396&width=256&height=256&opt=
588017626688127171,uncertain,11:26:36.04,+44:23:52.8,171.6501666667,44.3980000000,28,0.589,0.331,images\uncertain\588017626688127171.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=171.6501666667&dec=44.3980000000&scale=0.396&width=256&height=256&opt=
587736618250797182,spiral,15:57:06.54,+27:07:09.5,239.2772500000,27.1193055556,35,0.261,0.699,images\spiral\587736618250797182.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=239.2772500000&dec=27.1193055556&scale=0.396&width=256&height=256&opt=
587742189361234027,spiral,11:08:59.04,+23:18:20.5,167.2460000000,23.3056944444,52,0.075,0.848,images\spiral\587742189361234027.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=167.2460000000&dec=23.3056944444&scale=0.396&width=256&height=256&opt=
587730774959325227,spiral,23:29:51.78,+15:13:02.9,352.4657500000,15.2174722222,65,0.193,0.709,images\spiral\587730774959325227.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=352.4657500000&dec=15.2174722222&scale=0.396&width=256&height=256&opt=
587726033320345619,elliptical,11:42:03.25,+03:00:16.9,175.5135416667,3.0046944444,71,0.921,0.048,images\elliptical\587726033320345619.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=175.5135416667&dec=3.0046944444&scale=0.396&width=256&height=256&opt=
587739647812829288,uncertain,10:07:16.30,+28:17:18.8,151.8179166667,28.2885555556,33,0.165,0.669,images\uncertain\587739647812829288.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=151.8179166667&dec=28.2885555556&scale=0.396&width=256&height=256&opt=
587735743150817532,spiral,15:42:12.87,+34:40:27.5,235.5536250000,34.6743055556,61,0.115,0.836,images\spiral\587735743150817532.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=235.5536250000&dec=34.6743055556&scale=0.396&width=256&height=256&opt=
588017947215265981,uncertain,14:25:00.07,+37:09:31.4,216.2502916667,37.1587222222,40,0.503,0.316,images\uncertain\588017947215265981.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=216.2502916667&dec=37.1587222222&scale=0.396&width=256&height=256&opt=
588009367472373967,spiral,09:05:00.31,+52:05:53.7,136.2512916667,52.0982500000,31,0.082,0.868,images\spiral\588009367472373967.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=136.2512916667&dec=52.0982500000&scale=0.396&width=256&height=256&opt=
587735743152652681,elliptical,15:58:35.31,+32:08:10.5,239.6471250000,32.1362500000,26,0.921,0.041,images\elliptical\587735743152652681.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=239.6471250000&dec=32.1362500000&scale=0.396&width=256&height=256&opt=
587745540512350481,spiral,09:08:50.68,+12:20:37.6,137.2111666667,12.3437777778,33,0.103,0.862,images\spiral\587745540512350481.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=137.2111666667&dec=12.3437777778&scale=0.396&width=256&height=256&opt=
587727223017767202,uncertain,22:59:47.22,+14:48:28.9,344.9467500000,14.8080277778,29,0.457,0.454,images\uncertain\587727223017767202.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=344.9467500000&dec=14.8080277778&scale=0.396&width=256&height=256&opt=
588017704027947354,spiral,15:40:11.32,+08:27:19.2,235.0471666667,8.4553333333,20,0.075,0.925,images\spiral\588017704027947354.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=235.0471666667&dec=8.4553333333&scale=0.396&width=256&height=256&opt=
587736541479108755,spiral,13:59:28.31,+08:19:42.4,209.8679583333,8.3284444444,41,0.02,0.98,images\spiral\587736541479108755.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=209.8679583333&dec=8.3284444444&scale=0.396&width=256&height=256&opt=
587726031711764652,elliptical,12:00:49.34,+01:41:37.4,180.2055833333,1.6937222222,63,0.893,0.091,images\elliptical\587726031711764652.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=180.2055833333&dec=1.6937222222&scale=0.396&width=256&height=256&opt=
588297863109279852,uncertain,09:43:57.54,+39:16:44.8,145.9897500000,39.2791111111,29,0.651,0.138,images\uncertain\588297863109279852.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=145.9897500000&dec=39.2791111111&scale=0.396&width=256&height=256&opt=
587739608094212201,uncertain,12:58:29.69,+31:17:42.0,194.6237083333,31.2950000000,25,0.382,0.436,images\uncertain\587739608094212201.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=194.6237083333&dec=31.2950000000&scale=0.396&width=256&height=256&opt=
587726016149520524,spiral,13:02:37.49,+03:06:13.6,195.6562083333,3.1037777778,29,0.29,0.672,images\spiral\587726016149520524.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=195.6562083333&dec=3.1037777778&scale=0.396&width=256&height=256&opt=
588007005782999210,spiral,10:42:00.05,+63:43:58.7,160.5002083333,63.7329722222,50,0.07,0.848,images\spiral\588007005782999210.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=160.5002083333&dec=63.7329722222&scale=0.396&width=256&height=256&opt=
587742551212032094,spiral,13:45:08.73,+19:04:44.6,206.2863750000,19.0790555556,59,0.01,0.99,images\spiral\587742551212032094.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=206.2863750000&dec=19.0790555556&scale=0.396&width=256&height=256&opt=
587734622699127208,uncertain,07:51:24.66,+23:07:35.3,117.8527500000,23.1264722222,35,0.594,0.307,images\uncertain\587734622699127208.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=117.8527500000&dec=23.1264722222&scale=0.396&width=256&height=256&opt=
587739814780404013,uncertain,16:05:29.50,+19:24:31.7,241.3729166667,19.4088055556,31,0.387,0.0,images\uncertain\587739814780404013.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=241.3729166667&dec=19.4088055556&scale=0.396&width=256&height=256&opt=
587727180603850759,elliptical,01:03:47.82,-08:57:47.0,15.9492500000,-8.9630555556,29,0.966,0.0,images\elliptical\587727180603850759.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=15.9492500000&dec=-8.9630555556&scale=0.396&width=256&height=256&opt=
588017111291527278,spiral,11:17:09.41,+46:30:50.2,169.2892083333,46.5139444444,56,0.162,0.728,images\spiral\588017111291527278.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=169.2892083333&dec=46.5139444444&scale=0.396&width=256&height=256&opt=
587731681195524307,elliptical,09:23:44.67,+46:31:13.8,140.9361250000,46.5205000000,27,0.899,0.101,images\elliptical\587731681195524307.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=140.9361250000&dec=46.5205000000&scale=0.396&width=256&height=256&opt=
587742865283678412,elliptical,11:34:25.69,+17:49:59.1,173.6070416667,17.8330833333,28,0.857,0.0,images\elliptical\587742865283678412.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=173.6070416667&dec=17.8330833333&scale=0.396&width=256&height=256&opt=
587735663163539598,spiral,10:39:38.43,+40:43:52.1,159.9101250000,40.7311388889,29,0.083,0.874,images\spiral\587735663163539598.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=159.9101250000&dec=40.7311388889&scale=0.396&width=256&height=256&opt=
587733412066820218,uncertain,16:08:00.17,+38:45:58.5,242.0007083333,38.7662500000,32,0.201,0.642,images\uncertain\587733412066820218.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=242.0007083333&dec=38.7662500000&scale=0.396&width=256&height=256&opt=
587738568700395703,uncertain,11:50:27.48,+14:15:41.4,177.6145000000,14.2615000000,21,0.79,0.065,images\uncertain\587738568700395703.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=177.6145000000&dec=14.2615000000&scale=0.396&width=256&height=256&opt=
587729385537994884,elliptical,11:03:33.99,+57:20:05.9,165.8916250000,57.3349722222,23,0.913,0.0,images\elliptical\587729385537994884.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=165.8916250000&dec=57.3349722222&scale=0.396&width=256&height=256&opt=
587729227690934504,elliptical,16:17:29.05,+50:12:21.2,244.3710416667,50.2058888889,29,0.862,0.069,images\elliptical\587729227690934504.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=244.3710416667&dec=50.2058888889&scale=0.396&width=256&height=256&opt=
587732772121608349,spiral,10:58:57.06,+09:49:57.8,164.7377500000,9.8327222222,30,0.032,0.968,images\spiral\587732772121608349.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=164.7377500000&dec=9.8327222222&scale=0.396&width=256&height=256&opt=
587742573762117757,elliptical,11:49:29.82,+20:46:03.9,177.3742500000,20.7677500000,29,0.897,0.0,images\elliptical\587742573762117757.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=177.3742500000&dec=20.7677500000&scale=0.396&width=256&height=256&opt=
587738409791979698,spiral,10:33:16.93,+12:54:04.8,158.3205416667,12.9013333333,30,0.022,0.978,images\spiral\587738409791979698.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=158.3205416667&dec=12.9013333333&scale=0.396&width=256&height=256&opt=
588017947219853385,spiral,15:11:16.54,+32:53:03.9,227.8189166667,32.8844166667,27,0.236,0.764,images\spiral\588017947219853385.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=227.8189166667&dec=32.8844166667&scale=0.396&width=256&height=256&opt=
587728918448439460,uncertain,14:35:48.31,+60:18:26.0,218.9512916667,60.3072222222,60,0.302,0.365,images\uncertain\587728918448439460.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=218.9512916667&dec=60.3072222222&scale=0.396&width=256&height=256&opt=
587728307488161925,elliptical,10:41:46.81,+01:23:13.0,160.4450416667,1.3869444444,32,0.938,0.062,images\elliptical\587728307488161925.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=160.4450416667&dec=1.3869444444&scale=0.396&width=256&height=256&opt=
588017948279177269,elliptical,12:30:21.02,+42:20:00.7,187.5875833333,42.3335277778,28,0.887,0.078,images\elliptical\588017948279177269.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=187.5875833333&dec=42.3335277778&scale=0.396&width=256&height=256&opt=
587741815711465687,elliptical,10:27:16.98,+21:41:38.0,156.8207500000,21.6938888889,28,0.857,0.036,images\elliptical\587741815711465687.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=156.8207500000&dec=21.6938888889&scale=0.396&width=256&height=256&opt=
587742865821073497,elliptical,11:38:52.92,+18:26:51.4,174.7205000000,18.4476111111,31,0.871,0.032,images\elliptical\587742865821073497.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=174.7205000000&dec=18.4476111111&scale=0.396&width=256&height=256&opt=
